Angry Birds,Droid Invaders,Pie3dDemo
2253.45498453502,2173.73614284058,2886.15724284058
2278.56098453502,3180.28924284058,2890.77924284058
1959.41798453502,2226.86724284058,2571.80704284058
1902.13248453502,2105.10174284058,3228.92624284058
1953.26498453502,2048.09174284058,2773.59224284058
2377.95498453502,2157.75024284058,2712.28444284058
2126.89498453502,2210.97934284058,2628.42544284058
2290.08398453502,2166.00794284058,2583.81374284058
1839.04598453502,2190.66944284058,3026.10944284058
1955.04698453502,3098.30724284058,2674.62544284058
3131.13498453502,2348.22884284058,3486.59724284058
2290.08398453502,2283.78624284058,2938.37344284058
2189.65998453502,2287.15424284058,2771.24084284058
2126.89498453502,2221.86264284058,2598.39144284058
2022.90498453502,2257.84524284058,2379.01714284058
1975.49998453502,2248.32874284058,3021.03224284058
2817.30998453502,2279.08624284058,2801.81904284058
2403.06098453502,2126.79424284058,2587.88394284058
2126.89498453502,2075.94824284058,2578.37384284058
2189.65998453502,2109.97224284058,2473.23494284058
2022.90498453502,2652.85934284058,3226.37944284058
1975.49998453502,2304.37074284058,2691.65774284058
2077.76498453502,2138.06224284058,2408.35224284058
2503.48498453502,2181.85824284058,2430.59174284058
2099.19498453502,2222.56624284058,3074.75924284058
2099.19498453502,2912.28224284058,2736.00724284058
2350.25498453502,2118.02224284058,2704.00824284058
1995.20498453502,2198.57424284058,2535.12634284058
1998.93248453502,3265.54884284058,3471.60524284058
2050.06498453502,2428.55034284058,2733.74524284058
2350.25498453502,2183.41434284058,2523.50944284058
2099.19498453502,2109.97224284058,2904.05294284058
2350.25498453502,2035.04224284058,2642.97184284058
2099.19498453502,2099.84224284058,2416.18084284058
2031.09498453502,2728.64124284058,2678.42374284058
2050.06498453502,2549.53024284058,3472.13131088632
2890.03398453502,2498.39774284058,2618.69381088632
2161.95998453502,2479.68284284058,2518.74431088632
2099.19498453502,2132.23124284058,2424.53021088632
2099.19498453502,2214.85934284058,2456.37531088632
1941.36998453502,2293.05824284058,2489.92024284058
1968.25298453502,2199.36424284058,3144.25144284058
2015.29488453502,2340.12724284058,2854.88924284058
2009.15898453502,2434.05624284058,2914.91444284058
2026.79488453502,2556.00214284058,2554.18674284058
2020.65898453502,2224.44164284058,2399.92484284058
2020.65898453502,2129.06424284058,2774.07724284058
2002.25128453502,2266.24924284058,3713.82824284058
2020.65898453502,2160.37324284058,2837.44224284058
2020.65898453502,2164.69724284058,2759.32514284058
2026.79488453502,2924.22924284058,2895.91124284058
2020.65898453502,2527.32934284058,2759.04024284058
2020.65898453502,2290.89724284058,2612.48024284058
2026.79488453502,2186.43124284058,2941.21634284058
2020.65898453502,2119.29424284058,2890.77924284058
1992.02478453502,2641.81224284058,2319.28334284058
2020.65898453502,2371.90424284058,3038.65314284058
2030.88548453502,2161.59724284058,3038.65314284058
2026.79488453502,2202.08154284058,2751.14124284058
2026.79488453502,2180.32524284058,2646.35304284058
2026.79488453502,2186.90634284058,2533.55574284058
2020.65898453502,2180.32524284058,2536.99904284058
1992.02478453502,2180.32524284058,3269.08524284058
2067.99488453502,2219.63114284058,2780.39004284058
2061.85898453502,2189.80974284058,2610.61554284058
2061.85898453502,2219.63114284058,2463.14234284058
2067.99488453502,2084.55174284058,2604.23424284058
2051.63248453502,3137.92174284058,2869.59324284058
2051.63248453502,2114.22424284058,3233.63024284058
2061.85898453502,2095.49824284058,3084.66841088632
2020.95298453502,2164.82024284058,2843.78931088632
2051.63248453502,2915.58434284058,2849.06331088632
2067.99488453502,2222.67914284058,2780.35981088632
2061.85898453502,2131.03074284058,3409.67051088632
2061.85898453502,2844.74724284058,2647.36031088632
2942.73398453502,2316.42834284058,2591.89951088632
2792.09798453502,2115.17394284058,2498.83331088632
2151.89498453502,2134.54424284058,3232.08124284058
2151.89498453502,2772.04724284058,2672.19594284058
2002.59248453502,2482.18284284058,2345.97494284058
2053.15498453502,2155.18424284058,4015.03224284058
2000.49998453502,2217.35934284058,3176.54924284058
2088.16498453502,2042.43724284058,2789.21744284058
2639.41498453502,3183.01474284058,2369.27134284058
2200.05998453502,2527.69524284058,2844.67874284058
2137.29498453502,2431.05034284058,2689.72424284058
2137.29498453502,2531.57724284058,2803.06674284058
2033.30498453502,2076.27474284058,2657.01124284058
2037.03248453502,2180.06644284058,2663.03624284058
2088.16498453502,2149.41604284058,3254.66194284058
2513.88498453502,2185.05924284058,2947.96724284058
2137.29498453502,2034.93724284058,2688.50724284058
2200.05998453502,2056.46874284058,2486.22524284058
2137.29498453502,3204.58124284058,2373.17924284058
2069.19498453502,2343.72474284058,3119.91824284058
3141.53498453502,2138.45624284058,2981.00124284058
2137.29498453502,2104.97224284058,2818.34424284058
2200.05998453502,2944.94124284058,2667.17624284058
2137.29498453502,2405.16224284058,2792.62234284058
1979.46998453502,2203.09724284058,2274.91174284058
1985.89998453502,2174.48844284058,3670.56724284058
2055.06498453502,2127.04424284058,2457.76624284058
2857.37498453502,2017.51154284058,3382.56724284058
2267.38398453502,2107.36164284058,2907.50324284058
2104.19498453502,2774.48224284058,2752.76324284058
2355.25498453502,2396.79934284058,2254.13024284058
2036.09498453502,2702.75704284058,2489.98534284058
1973.25298453502,2249.89224284058,3570.66024284058
2020.29488453502,2096.67124284058,2727.88424284058
2857.37498453502,2206.82864284058,2767.31244284058
2267.38398453502,2174.68024284058,2562.74504284058
2380.36098453502,2252.53174284058,2433.16424284058
2480.78498453502,2842.24724284058,3231.13024284058
2000.20498453502,2615.20034284058,2463.21624284058
1973.25298453502,2179.42444284058,2435.40664284058
2055.06498453502,2269.79224284058,3342.97534284058
2480.78498453502,2216.86264284058,2982.28631088632
2166.95998453502,2270.45224284058,2855.25731088632
2267.38398453502,2364.10574284058,2487.31731088632
2267.38398453502,2197.97324284058,2437.12331088632
2034.99498453502,2401.79934284058,2463.75841088632
2019.19488453502,1991.87924284058,3670.04531088632
3107.33498453502,2222.56624284058,3813.94631088632
2266.28398453502,2211.82864284058,3403.15981088632
2103.09498453502,2162.84024284058,2591.18921088632
2354.15498453502,2880.54894284058,2527.07311088632
1973.98198453502,3304.43224284058,3387.36531088632
1984.42478453502,2752.42124284058,2672.69831088632
2053.96498453502,2501.36124284058,2463.46501088632
2002.83248453502,2183.49724284058,2549.66531088632
2019.19488453502,2176.93584284058,3403.12531088632
2053.96498453502,2097.17674284058,3042.85331088632
2002.83248453502,2074.38924284058,2550.30451088632
2013.05898453502,2943.65824284058,2465.19731088632
2019.19488453502,2493.39774284058,2416.69391088632
2013.05898453502,2646.79524284058,2459.56031088632
1984.42478453502,2408.07624284058,2584.33831088632
2013.05898453502,1994.03124284058,2480.86151088632
2002.83248453502,2143.37524284058,2443.59621088632
2030.46498453502,2181.22764284058,2455.13231088632
2242.78398453502,2776.81904284058,2507.24721088632
2079.59498453502,2242.97124284058,2480.74741088632
2142.35998453502,2178.37324284058,3365.92741088632
1903.82498453502,2116.91924284058,2515.02031088632
1928.19998453502,2365.00804284058,2659.28181088632
1999.78548453502,2137.12374284058,2644.39001088632
2030.46498453502,2143.17944284058,2620.70131088632
1989.55898453502,3194.35474284058,2406.40484284058
1995.69488453502,2193.22424284058,3883.23324284058
2030.46498453502,2152.68424284058,3432.60924284058
2581.71498453502,2176.67604284058,2993.89624284058
2079.59498453502,2219.80804284058,2727.50224284058
2456.18498453502,2208.27824284058,2601.84634284058
2079.59498453502,2143.95124284058,3221.13474284058
1921.76998453502,2183.37324284058,2787.73024284058
1948.65298453502,2888.38824284058,2460.60424284058
2030.46498453502,2232.22624284058,2725.54424284058
2581.71498453502,2227.61494284058,2985.72924284058
2079.59498453502,2246.55824284058,3432.60924284058
2058.29498453502,2133.97224284058,2802.13974284058
2309.35498453502,2841.68824284058,2441.35124284058
1900.46998453502,2500.13584284058,2732.42674284058
1968.25898453502,2039.93724284058,2438.79024284058
2009.16498453502,2614.01724284058,2607.74824284058
2121.05998453502,2294.39424284058,3619.06424284058
2058.29498453502,2270.72334284058,3176.78624284058
2334.46098453502,3093.30724284058,2756.94024284058
1900.46998453502,2147.70624284058,2455.64024284058
1886.44698453502,3123.88724284058,2767.73024284058
2009.16498453502,3292.20024284058,3449.78374284058
2811.47498453502,2882.13784284058,2697.58724284058
2121.05998453502,2112.30624284058,2626.75724284058
2058.29498453502,2210.61924284058,3151.67824284058
2058.29498453502,2185.54524284058,2762.76324284058
1900.46998453502,2290.76214284058,2889.76524284058
1939.62478453502,2180.75174284058,2567.17864284058
2009.16498453502,2692.28444284058,2543.78224284058
2560.41498453502,2527.32934284058,2543.78224284058
2116.79498453502,2465.65724284058,2536.99904284058
2493.38498453502,2256.04724284058,3177.23931088632
2116.79498453502,2321.08324284058,3559.99831088632
1958.96998453502,2714.52964284058,3485.96431088632
1985.85298453502,2951.98524284058,3013.44031088632
2067.66498453502,2291.37724284058,2835.02831088632
2618.91498453502,2191.10644284058,2810.35641088632
2116.79498453502,2252.53174284058,2796.75531088632
2116.79498453502,2071.88924284058,3481.20131088632
2179.55998453502,2492.63584284058,3048.20331088632
2012.80498453502,3498.10124284058,2880.82131088632
2032.89488453502,2870.45124284058,2595.03791088632
3121.03498453502,2134.74014284058,2580.67151088632
2116.79498453502,2145.25024284058,2642.42751088632
2116.79498453502,2072.19104284058,3503.13881088632
2179.55998453502,3002.51724284058,2707.28611088632
1828.94598453502,2116.19814284058,2883.21971088632
1985.85298453502,2665.66924284058,3349.65201088632
2067.66498453502,2754.81324284058,2970.85651088632
2616.41498453502,2556.62624284058,2750.19031088632
2365.35498453502,2226.81724284058,3732.85131088632
2114.29498453502,2191.17224284058,3147.00351088632
2114.29498453502,2202.46274284058,3191.85031088632
2010.30498453502,2579.56434284058,2801.03931088632
1983.35298453502,2760.99724284058,2506.16131088632
2065.16498453502,3070.01524284058,2524.67351088632
2024.25898453502,2686.34284284058,3192.55751088632
2030.39488453502,2623.57784284058,2815.98131088632
2024.25898453502,2291.28824284058,2756.79761088632
2065.16498453502,2222.71504284058,2545.77631088632
2030.39488453502,2142.78914284058,3235.15674284058
2024.25898453502,2576.94784284058,2891.46424284058
2024.25898453502,2550.95784284058,2596.75444284058
2065.16498453502,2417.10924284058,2903.41124284058
2024.25898453502,2216.86724284058,2638.74604284058
2024.25898453502,2104.65934284058,2511.13224284058
2065.16498453502,2072.35424284058,2520.14824284058
2024.25898453502,2146.45034284058,2672.45024284058
1899.75898453502,2908.88814284058,3039.12324284058
1940.66498453502,3217.80674284058,2890.91124284058
2491.91498453502,2512.77174284058,2765.98724284058
2052.55998453502,2522.32934284058,2949.52074284058
1989.79498453502,2381.26824284058,2525.93924284058
1989.79498453502,2188.93124284058,2641.91194284058
1885.80498453502,2905.89204284058,2479.58944284058
1905.89488453502,3002.66784284058,3001.46424284058
1899.75898453502,2922.84224284058,2708.15624284058
1899.75898453502,2158.11324284058,2520.78994284058
1940.66498453502,2167.27824284058,2938.69924284058
1899.75898453502,2194.68774284058,2595.00674284058
1899.75898453502,2172.59524284058,2642.97184284058
1905.89488453502,2166.43604284058,3166.54824284058
1899.75898453502,2653.72224284058,2849.88924284058
1899.75898453502,2454.03434284058,2768.74084284058
1940.66498453502,2138.64324284058,2589.24974284058
1905.89488453502,3242.65084284058,2493.62124284058
1899.75898453502,2371.90424284058,2989.11124284058
1865.49488453502,2371.90424284058,2629.76124284058
1900.26498453502,2472.18284284058,2394.40024284058
1865.49488453502,2139.41604284058,2505.18864284058
1865.49488453502,2175.05924284058,3235.71714284058
1865.49488453502,2173.60004284058,2785.70724284058
1859.35898453502,2961.61124284058,2642.60124284058
1900.26498453502,2590.67974284058,2528.54444284058
1865.49488453502,2451.72984284058,2563.31454284058
1859.35898453502,2542.03024284058,2708.11331088632
1859.35898453502,2078.24174284058,2575.34831088632
1865.49488453502,2152.11344284058,2984.69421088632
1900.26498453502,2203.27824284058,2687.60341088632
1859.35898453502,2203.27824284058,2324.75181088632
1865.49488453502,2182.82524284058,3167.43931088632
1859.35898453502,2184.83824284058,3679.97181088632
1859.35898453502,2215.55004284058,3273.60261088632
1869.58548453502,2034.93724284058,2537.29261088632
1900.26498453502,2919.22924284058,2500.34231088632
1865.49488453502,2084.06724284058,2345.94031088632
1867.99488453502,2335.12724284058,2369.73441088632
1851.63248453502,2335.12724284058,2357.06881088632
1851.63248453502,2352.14444284058,2392.98221088632
1902.76498453502,2348.63374284058,2434.92051088632
1861.85898453502,2425.11224284058,2383.47561088632
1851.63248453502,3167.76584284058,2394.01451088632
1902.76498453502,3486.76424284058,2405.31531088632
1867.99488453502,2460.65724284058,2373.65061088632
1851.63248453502,2872.95124284058,2404.09791088632
1867.99488453502,2115.52224284058,2331.81731088632
1902.76498453502,3095.27784284058,2375.44781088632
1861.85898453502,2456.72984284058,2381.03521088632
2705.07498453502,2711.82414284058,2402.11811088632
1951.89498453502,3009.08724284058,2302.19681088632
2328.48498453502,2211.00434284058,2996.60781088632
1951.89498453502,2640.80174284058,2245.66191088632
1847.90498453502,2195.47324284058,2339.03861088632
1883.95098453502,2107.15934284058,2403.29871088632
1851.63248453502,2052.55424284058,2445.66621088632
1865.49488453502,2119.41924284058,2405.53321088632
1859.35898453502,2076.88924284058,2417.26681088632
1859.35898453502,2806.46344284058,2439.91211088632
1900.26498453502,2526.57724284058,2403.90871088632
1865.49488453502,2449.73124284058,2417.57621088632
1865.49488453502,2547.03024284058,2431.38681088632
1869.58548453502,2211.54324284058,2361.88131088632
1900.26498453502,2582.51424284058,2407.04031088632
1859.35898453502,1880.70024284058,2416.84091088632
1865.49488453502,3460.30624284058,2345.79821088632
1900.26498453502,2421.05034284058,2369.56881088632
1859.35898453502,2371.90424284058,2410.04461088632
1865.49488453502,2574.75504284058,2389.11981088632
1859.35898453502,2092.57724284058,2378.05511088632
1900.26498453502,2061.56624284058,2375.45231088632
1865.49488453502,2074.74654284058,2458.72131088632
1859.35898453502,2044.55424284058,2423.18631088632
1859.35898453502,2024.10124284058,2399.32661088632
1900.26498453502,3120.26924284058,2393.85921088632
1867.99488453502,2521.57724284058,2323.17031088632
1867.99488453502,2307.69614284058,2254.10831088632
1902.76498453502,2230.87904284058,2367.66041088632
1867.99488453502,2951.44424284058,3728.62441088632
1861.85898453502,2127.70824284058,2656.56131088632
1861.85898453502,2414.60924284058,2811.06221088632
1902.76498453502,2270.62974284058,3683.24441088632
1861.85898453502,2262.95224284058,2573.15581088632
1861.85898453502,2203.11924284058,2506.07584284058
1867.99488453502,2233.00144284058,3452.87674284058
1902.76498453502,2185.17424284058,2967.15618430338
2705.07498453502,3224.17324284058,2728.55078430338
1951.89498453502,2521.57724284058,2602.57248430338
2115.08398453502,2096.95424284058,3880.00898430338
2202.95498453502,2149.61344284058,3681.09378430338
1847.90498453502,2200.77824284058,2909.33331088632
1883.95098453502,2200.77824284058,2523.62934284058
1861.85898453502,2186.90634284058,2479.51024284058
1872.08548453502,2180.32524284058,2560.22104284058
1897.76498453502,2174.89904284058,2487.10704284058
1862.99488453502,2241.68424284058,2434.75384284058
1862.99488453502,2104.73784284058,2488.28044284058
1897.76498453502,2924.52074284058,3320.00404284058
1846.63248453502,2190.47324284058,3033.09844284058
1862.99488453502,2196.44674284058,2787.04724284058
1862.99488453502,2238.44624284058,2809.54554284058
1897.76498453502,2198.61034284058,2379.81824284058
1846.63248453502,2250.34524284058,2473.88424284058
1856.85898453502,2336.19924284058,2502.68864284058
1846.63248453502,2273.22334284058,2564.55824284058
1897.76498453502,2248.39824284058,2493.62124284058
1856.85898453502,2248.39824284058,2473.98694284058
1856.85898453502,2240.82614284058,3223.87944284058
1856.85898453502,2310.35824284058,2814.96624284058
1897.76498453502,2212.19444284058,2577.49024284058
1856.85898453502,2213.11924284058,2623.37924284058
1897.76498453502,2222.63274284058,3130.61224284058
1862.99488453502,2202.91724284058,2944.68744284058
1864.35898453502,2890.88824284058,2548.28304284058
1870.49488453502,2432.97214284058,2473.30774284058
1905.26498453502,2206.63174284058,2462.47024284058
1864.35898453502,2219.36264284058,2498.07414284058
1905.26498453502,2082.19104284058,2394.18424284058
1874.58548453502,2983.88304284058,2467.29824284058
1864.35898453502,2303.45924284058,3437.28044284058
1864.35898453502,2171.93674284058,2365.55624284058
1905.26498453502,2663.72224284058,2352.39624284058
1864.35898453502,2424.60924284058,3174.18604284058
1864.35898453502,3073.20304284058,2805.22124284058
1870.49488453502,2554.53024284058,2442.51174284058
1905.26498453502,2554.53024284058,2557.56824284058
1864.35898453502,2135.46264284058,2542.17024284058
1870.49488453502,2259.85154284058,2494.09644284058
1905.26498453502,2181.67604284058,2709.83424284058
1864.35898453502,2106.60934284058,2850.04524284058
1870.49488453502,2878.41124284058,2717.94474284058
1905.26498453502,2552.63924284058,2801.81904284058
1870.49488453502,2309.37074284058,2423.22424284058
1870.49488453502,2327.29124284058,3012.97844284058
1905.26498453502,2186.98424284058,2925.68974284058
2456.51498453502,2236.15794284058,2462.08544284058
1954.39498453502,2147.37434284058,2549.93824284058
2205.45498453502,2231.28924284058,3382.56724284058
1954.39498453502,2540.69224284058,2907.50324284058
1850.40498453502,2552.63924284058,2510.21744284058
1904.92858453502,2415.16224284058,2498.47624284058
1864.35898453502,2218.50434284058,2480.36824284058
2644.80998453502,2181.43824284058,2464.97024284058
1954.39498453502,2176.98844284058,2491.33534284058
2958.63498453502,2136.33924284058,2480.36824284058
2330.98498453502,2136.44624284058,2480.36824284058
2161.78998453502,2090.46024284058,2562.72104284058
1932.64498453502,2032.54224284058,2429.18844284058
1904.92858453502,2056.57934284058,2462.08974284058
2009.63498453502,2088.73974284058,2385.66024284058
1904.92858453502,3166.17524284058,2465.85104284058
1958.44098453502,2367.91924284058,2471.15211088632
1943.04298453502,2346.22474284058,2471.15211088632
1943.04298453502,2102.96334284058,3233.68611088632
1943.04298453502,2095.94654284058,2828.04631088632
1915.32658453502,2056.57934284058,2431.55231088632
1952.28178453502,2061.82604284058,2475.31531088632
1958.44098453502,2089.30414284058,2848.56131088632
1952.28178453502,2076.88924284058,3347.15231088632
1958.44098453502,2036.26944284058,2883.65724284058
1943.04298453502,2076.88924284058,2921.43124284058
1881.45098453502,2697.96174284058,2771.24084284058
1943.04298453502,2879.90624284058,2467.09904284058
1943.04298453502,2752.42124284058,3208.75624284058
1927.64498453502,2115.53424284058,2790.19624284058
1943.04298453502,2198.71574284058,2531.51864284058
1927.64498453502,2141.36624284058,2499.57484284058
1881.45098453502,3163.34224284058,3318.44754284058
1952.28178453502,2254.89224284058,2835.57724284058
1927.64498453502,2138.79024284058,2719.46724284058
1909.92858453502,2282.39924284058,2579.68824284058
1937.64498453502,2842.24724284058,3005.34724284058
1937.64498453502,2139.34334284058,1995.23724284058
1860.65498453502,2209.69444284058,2728.04424284058
1937.64498453502,2224.43474284058,2580.64924284058
1937.64498453502,2279.30874284058,2777.93424284058
1962.28178453502,2132.04424284058,2600.98024284058
1891.45098453502,2461.21624284058,2777.93424284058
1937.64498453502,2666.50524284058,2432.90664284058
1953.04298453502,2802.31224284058,3565.40254284058
1937.64498453502,2314.42224284058,2247.53974284058
1909.92858453502,2216.86264284058,2393.10924284058
1891.45098453502,2101.24824284058,3195.74924284058
1909.92858453502,2710.67124284058,2899.01724284058
1937.64498453502,2271.36224284058,2565.13924284058
1937.64498453502,2535.69224284058,2610.84974284058
1909.92858453502,2252.92944284058,2426.93314284058
1937.64498453502,2123.81224284058,2552.67844284058
1962.28178453502,2142.12374284058,3017.72924284058
1893.95098453502,2148.42624284058,2650.38544284058
1955.54298453502,2228.56424284058,2387.16074284058
1940.14498453502,2191.51874284058,3568.11324284058
1940.14498453502,2174.68024284058,3218.84284284058
1970.94098453502,2193.05124284058,2426.04424284058
1955.54298453502,3139.44824284058,2726.81424284058
1955.54298453502,2251.86224284058,2983.43924284058
1927.82658453502,2093.22324284058,2652.82524284058
1964.78178453502,2148.42624284058,2687.82784284058
1955.54298453502,2222.56624284058,3020.69584284058
1964.78178453502,2995.35714284058,2814.35524284058
1955.54298453502,2182.99624284058,2798.95724284058
1964.78178453502,2386.26824284058,2625.46464284058
1964.78178453502,2197.97324284058,2852.54524284058
1955.54298453502,2117.11724284058,2830.45324284058
1893.95098453502,2196.21424284058,2460.21024284058
1970.94098453502,2132.04424284058,2425.08154284058
1964.78178453502,2649.31224284058,3501.92734284058
1955.54298453502,2181.75664284058,2901.51724284058
1964.78178453502,2089.90194284058,2776.15424284058
1964.78178453502,2099.09614284058,2369.24024284058
1927.82658453502,2028.25674284058,3225.15674284058
1964.78178453502,2999.04584284058,2705.11624284058
1955.54298453502,2549.53024284058,2678.23404284058
1964.78178453502,2549.53024284058,2651.05624284058
1964.78178453502,2130.71224284058,2974.09674284058
1955.54298453502,3139.44824284058,2804.32824284058
1964.78178453502,2386.26824284058,2621.57784284058
1912.42858453502,2386.26824284058,2651.05624284058
1964.78178453502,2100.10174284058,3073.91474284058
1964.78178453502,2221.82414284058,2586.75444284058
1955.54298453502,2121.79424284058,2621.57784284058
1955.54298453502,2209.34224284058,2534.04224284058
1970.94098453502,2171.64424284058,2557.93624284058
1940.14498453502,2949.09674284058,3429.40431088632
1893.95098453502,2208.50434284058,2892.09171088632
1955.54298453502,2387.24174284058,2948.97751088632
1955.54298453502,2154.65324284058,2995.63531088632
1937.64498453502,2228.33324284058,2831.70571088632
1953.04298453502,2265.45224284058,3153.09951088632
1953.04298453502,2086.00224284058,2873.38631088632
1962.28178453502,2247.53174284058,2802.51471088632
1953.04298453502,2235.50144284058,2537.23731088632
1909.92858453502,2146.45034284058,2661.43971088632
1891.45098453502,3158.34224284058,3424.65724284058
1909.92858453502,2396.79934284058,2873.14244284058
1937.64498453502,2396.79934284058,2457.51024284058
1937.64498453502,2396.79934284058,4126.79324284058
2963.63498453502,2293.39724284058,3100.01524284058
2210.45498453502,2329.25224284058,2613.68724284058
2210.45498453502,2268.22334284058,2600.26274284058
1959.39498453502,2176.98844284058,2465.47424284058
1810.09248453502,2196.17224284058,2919.80524284058
1948.71898453502,2278.62124284058,2695.66924284058
1909.92858453502,2998.81324284058,2713.15624284058
1891.45098453502,2456.72984284058,2530.56874284058
1909.92858453502,2150.18424284058,2986.15434284058
1930.14498453502,2218.05004284058,2906.55294284058
1930.14498453502,2145.87524284058,2621.57784284058
1902.42858453502,2180.05924284058,2555.57684284058
1902.42858453502,2598.16274284058,2528.06874284058
1930.14498453502,2588.68724284058,2752.90424284058
1930.14498453502,2548.75224284058,2637.24374284058
1930.14498453502,2561.62624284058,2658.22444284058
1945.54298453502,2294.73524284058,2729.01024284058
1930.14498453502,2224.90224284058,2893.41124284058
1954.78178453502,2217.46074284058,2580.11274284058
1917.82658453502,2122.40724284058,2668.97674284058
1945.54298453502,3149.94824284058,2787.60244284058
1945.54298453502,2683.66924284058,2760.14424284058
1954.78178453502,2522.29824284058,2369.24024284058
1954.78178453502,2350.62724284058,3214.40444284058
1930.14498453502,2329.73524284058,2597.50674284058
1954.78178453502,3203.43784284058,2710.65624284058
1954.78178453502,2465.84784284058,2784.03824284058
1954.78178453502,2142.73124284058,2402.70634284058
1902.42858453502,2248.71574284058,3018.81334284058
1955.54298453502,2187.87424284058,2537.88624284058
1970.94098453502,2141.63974284058,2622.79674284058
1955.54298453502,3155.92174284058,2514.81644284058
1955.54298453502,2472.03434284058,2977.57024284058
1964.78178453502,2263.42944284058,2829.93624284058
1927.82658453502,2193.49624284058,2333.77624284058
2017.13498453502,2146.99474284058,3462.73784284058
1955.54298453502,2842.88924284058,2918.93124284058
1955.54298453502,2560.03024284058,2636.46104284058
1970.94098453502,2380.91924284058,2478.69844284058
2017.13498453502,2237.67224284058,2555.77134284058
2212.95498453502,2353.35344284058,3068.08684284058
2212.95498453502,2386.26824284058,2564.99224284058
2238.06098453502,2276.05004284058,2564.55824284058
2212.95498453502,3093.30724284058,2502.68864284058
1988.59318453502,2213.50434284058,2473.88424284058
1970.94098453502,2412.55164284058,2473.88424284058
1964.78178453502,2220.04424284058,2493.62124284058
1940.14498453502,2512.44164284058,2507.71184284058
1950.54298453502,2376.73284284058,3378.36034284058
1965.94098453502,3117.73424284058,2861.47624284058
1950.54298453502,2189.55024284058,2838.12844284058
1935.14498453502,2264.80134284058,2818.44234284058
1935.14498453502,2297.37424284058,2596.50034284058
1959.78178453502,2089.90194284058,2471.92324284058
1888.95098453502,2086.07824284058,2440.86874284058
1950.54298453502,2842.24724284058,2963.67624284058
1935.14498453502,2340.12724284058,2922.24024284058
1907.42858453502,2298.39724284058,2489.58944284058
1907.42858453502,2222.05224284058,2506.56954284058
1907.42858453502,2225.47774284058,3251.35831088632
1907.42858453502,2234.67254284058,2582.24651088632
1935.14498453502,3172.78924284058,2475.94611088632
1935.14498453502,2463.15724284058,2436.91671088632
1907.42858453502,2399.29934284058,2430.26031088632
1888.95098453502,2319.79124284058,2417.48231088632
1907.42858453502,2047.79624284058,2989.78471088632
1959.78178453502,2176.66674284058,2157.57111088632
1958.04298453502,2827.86744284058,2227.11131088632
1896.45098453502,3049.26724284058,2476.44051088632
1942.64498453502,2133.65024284058,3203.57351088632
1967.28178453502,2028.66024284058,2936.26831088632
1914.92858453502,2185.95814284058,2352.56831088632
1865.65498453502,2242.90444284058,2319.38131088632
1914.92858453502,2930.09214284058,3120.73031088632
1942.64498453502,2438.72444284058,2634.87424284058
1942.64498453502,2311.42834284058,2515.80044284058
1865.65498453502,2383.76824284058,2505.70124284058
1942.64498453502,2239.21924284058,2530.20924284058
1958.04298453502,2649.45884284058,2665.72444284058
1958.04298453502,2527.07724284058,2850.69924284058
1914.92858453502,2046.90024284058,2900.91124284058
1967.28178453502,3143.42174284058,2605.00674284058
1958.04298453502,2645.45724284058,2712.61624284058
1967.28178453502,3210.70924284058,2557.74524284058
1914.92858453502,2175.48674284058,2665.72444284058
1967.28178453502,2122.53224284058,2908.07944284058
1953.04298453502,2198.41724284058,2533.61034284058
1925.32658453502,2919.26844284058,2349.94324284058
1962.28178453502,2182.43824284058,2883.50424284058
1953.04298453502,2830.38924284058,2932.75824284058
1953.04298453502,2520.98624284058,2505.55424284058
1962.28178453502,2498.13584284058,2484.75884284058
1962.28178453502,2731.52224284058,2453.55734284058
1909.92858453502,2445.19794284058,3084.90824284058
1962.28178453502,2208.47434284058,2593.85524284058
1937.64498453502,2188.16444284058,2448.48924284058
1962.28178453502,2137.40424284058,2586.37534284058
1968.44098453502,3003.76844284058,2519.67351088632
1962.28178453502,2452.57924284058,3172.66531088632
1925.32658453502,2600.27174284058,2667.13631088632
1968.44098453502,2300.24334284058,2566.27881088632
1962.28178453502,3314.17324284058,2650.33131088632
1962.28178453502,2632.03024284058,2632.16224284058
1953.04298453502,2482.35724284058,2602.50674284058
1953.04298453502,2184.06124284058,2898.41124284058
1968.44098453502,2238.90374284058,2570.13924284058
1909.92858453502,2268.30544284058,2540.95264284058
1953.04298453502,3214.35984284058,3048.91934284058
1962.28178453502,2412.01324284058,2806.82824284058
1953.04298453502,2597.26014284058,2564.69224284058
1891.45098453502,2397.69614284058,2414.01264284058
1953.04298453502,2153.19324284058,2581.57244284058
1937.64498453502,2219.16044284058,2677.45024284058
1962.28178453502,2196.69124284058,3227.65674284058
1937.64498453502,2169.51624284058,2720.77524284058
1937.64498453502,2242.78224284058,2755.40424284058
1891.45098453502,2228.73274284058,2833.75224284058
1962.28178453502,2272.10624284058,2476.71774284058
1953.04298453502,2223.60514284058,2677.45024284058
1962.28178453502,2220.88074284058,3020.22924284058
1937.64498453502,3001.57924284058,3574.78224284058
1953.04298453502,2569.22984284058,2574.03624284058
1891.45098453502,2659.53024284058,2812.68934284058
1909.92858453502,2290.46124284058,2719.38824284058
1937.64498453502,2277.37224284058,2673.41424284058
1937.64498453502,2278.82824284058,2669.66734284058
1909.92858453502,2231.91924284058,2640.42174284058
1937.64498453502,2185.94824284058,2630.16674284058
